text,mask,Classified
"Μια ευκαιρία , επίσης , γιατί μας επιτρέπει να ανοίξουμε μια αγορά 500 εκατομμυρίων κατοίκων , να σταθεροποιήσουμε την ήπειρό μας και να αυξήσουμε το κύρος της παγκοσμίως .",1,Καθαρεύουσα
"Το τωρινό ολοένα περισσότερο αναρχούμενο κλίμα , που κορυφώθηκε με την παραίτηση , το απόγευμα της Δευτέρας , του Προέδρου Carlos Mesa , είναι βαθύτατα ανησυχητικό .",1,Καθαρεύουσα
Απαιτεί όμως καλή θέληση και από τις δύο πλευρές και απαιτεί μεταρρυθμίσεις από τις χώρες που προτίθενται να προσχωρήσουν .,1,Καθαρεύουσα
Νομίζω ότι έχουμε κοινή άποψη για τα περισσότερα από τα προβλήματα που έχετε θέσει .,1,Καθαρεύουσα
"Αυτές οι εμπειρίες είναι θεμελιώδους σημασίας και έχοντας υπάρξει μέλος τοπικού συμβουλίου , πιστεύω επίσης ότι όλα τα συμβούλια της Ευρώπης πρέπει να αναλάβουν δέσμευση για το ζήτημα αυτό .",1,Καθαρεύουσα
"Η Ουγγαρία θα μπορούσε για παράδειγμα να ξεκίνησει από το κεφάλαιο 20 , ενώ η Βουλγαρία από το κεφάλαιο 2 .",1,ΚΝΕ
"Θα υποβληθεί επίσης μία έκθεση για την εφαρμογή της διοργανικής συμφωνίας του 1993 , συνοδευόμενη από κατευθυντήριες γραμμές για μία νέα συμφωνία .",1,Καθαρεύουσα
"Εκπροσωπώ την πλέον απόκεντρη περιφέρεια της Ευρώπης -τη Δυτική Ιρλανδία και τις όμορες κομητείες. η περιφέρεια αυτή βρισκόταν για δεκαετίες στη σκιά της διαμάχης στη Βόρεια Ιρλανδία , και δέχθηκε ένα από τα ισχυρότερα πλήγματα στην Ευρώπη σε ό , τι αφορά την ανεργία και τη μετανάστευση .",1,Καθαρεύουσα
Κανείς από αυτούς δεν έχει εκλεγεί .,0,---
"Θα ξαναγυρίσει στην Ευρώπη και θα συμμετέχει στην οικοδόμηση του κοινού μας μέλλοντος και θα ανακτήσει ό , τι της στέρησαν τα 40 χρόνια κομμουνισμού .",1,Δημοτική
Ούτε πολιτική ούτε οικονομική ούτε ανάλογη προς τις ανάγκες φαίνεται να είναι η λογική που διαπνέει την πρόταση της Επιτροπής .,1,Καθαρεύουσα
Τους συγχαίρω για την πρωτοβουλία αυτή .,0,---
"Η πρωταρχική προσέγγιση που είναι κοινή σε εμάς είναι ότι αισθανόμαστε όλοι , τόσο το Κοινοβούλιο όσο και η Επιτροπή , την ανάγκη να καταστήσουμε απολύτως σαφές στις υποψήφιες χώρες ότι είμαστε όλοι αναπόσπαστα τμήματα της ίδιας διαδικασίας και ότι κανείς δεν τίθεται στο περιθώριο .",1,Καθαρεύουσα
"Η επίτευξη περισσοτέρων πραγμάτων με τα ίδια χρήματα αποτελούσε ανέκαθεν μια σαγηνευτική , αλλά καθόλου ρεαλιστική , αρχή .",1,Καθαρεύουσα
"Το θέμα της Τουρκίας είναι ανοιχτό , συμφωνώ .",0,---
Καλώ την Επιτροπή να αναλάβει δράση για την αντιμετώπιση του προβλήματος των επικίνδυνων προϊόντων και να εξετάσει μια εναλλακτική ρυθμιστική προσέγγιση .,1,Καθαρεύουσα
"Εάν ένα προϊόν φέρει το σήμα συμμόρφωσης CE , τίθεται θέμα 100 % νομικής ευθύνης , το οποίο ασφαλώς έχει μεγάλη σημασία για τον καταναλωτή .",1,Καθαρεύουσα
"Θα ήταν λοιπόν απαράδεκτο , για τις κυβερνήσεις της ΑΚΕ μέσα σε αυτό το πλαίσιο , να χάσουν τον έλεγχο των δημόσιων υπηρεσιών τους και καλώ την Επίτροπο να μας δώσει τη σταθερή της διαβεβαίωση αναφορικά σε αυτά θέματα .",1,Καθαρεύουσα
"Αυτό μπορεί να συμβεί όσο δεν υφίσταται παρακολούθηση ή ρυθμιστικό πλαίσιο ανά την ΕΕ , και συνεπώς , απλά δεν είναι η καλύτερη στιγμή να προστατεύονται οι δομές αυτές , οι οποίες ευθύνονται σε μεγάλο βαθμό για την κατάρρευση των οικονομιών μας .",1,Καθαρεύουσα
Καθυστέρησα να έρθω και εδώ και κατάφερα να φτάσω την τελευταία στιγμή .,0,---
"Όσον αφορά στον Ειρηνικό , για τον οποίο εισηγούμαι , έχουμε τη συλλογή από 14 - συν ενός εάν συμπεριλάβετε και το Ανατολικό Τιμόρ - πολύ μικρά έθνη-κράτη .",1,Καθαρεύουσα
"Αυτή η εταιρική σχέση μπορεί να ενισχυθεί ειδικότερα στους τομείς της εκπαίδευσης και του πολιτισμού . "" συνεργασία μεταξύ των πανεπιστημίων , καθώς και η εφαρμογή προγραμμάτων ανταλλαγής φοιτητών μεταξύ της Ένωσης και της Ρωσίας , βρέθηκαν στην κορυφή των συνομιλιών μας αυτό το φθινόπωρο , ενώ επιθυμούμε να καταβάλουμε και στο μέλλον περαιτέρω προσπάθειες σε αυτόν τον τομέα .",1,Καθαρεύουσα
Ιδιαίτερη προσοχή δόθηκε στα δικαιώματα των ασθενών .,0,---
"Αυτό είναι πολύ θετικό , καθόσον η επανεισδοχή είναι χρήσιμη και για την ίδια την Ευρωπαϊκή Ένωση .",1,Καθαρεύουσα
"Και στον άξονα αυτό κινούνται και οι συστάσεις της Επιτροπής και οι συζητήσεις του Κοινοβουλίου : Ασφαλής αποθήκευση , επακριβής επιτήρηση , έγκαιρος εντοπισμός , αναγνώριση και δίωξη , ειδική και τεχνική βοήθεια για τις χώρες που θίγονται κυρίως από την υπόθεση αυτή , αποτύπωση της υφιστάμενης κατάστασης , λογιστική καταγραφή και παρακολούθηση .",1,Καθαρεύουσα
